,Unnamed: 0,id,source,target,package,section,object,subsection,source_text,node_colour
0,25,id829,2.1.1,WGI SPM A.1,WGI,SPM,,,Global  surface  temperature  was  around  1.1°C  ,#f6ae2d
1,26,id829,2.1.1,WGI SPM A.1.2,WGI,SPM,,,Global  surface  temperature  was  around  1.1°C  ,#f6ae2d
2,27,id829,2.1.1,WGI SPM A.1.3,WGI,SPM,,,Global  surface  temperature  was  around  1.1°C  ,#f6ae2d
3,28,id829,2.1.1,WGI SPM A.2.2,WGI,SPM,,,Global  surface  temperature  was  around  1.1°C  ,#f6ae2d
4,29,id829,2.1.1,WGI Figure SPM 2,WGI,SPM,Figure,,Global  surface  temperature  was  around  1.1°C  ,#f6ae2d
5,30,id829,2.1.1,SRCCL TS 2,SRCCL,TS,,,Global  surface  temperature  was  around  1.1°C  ,#ee6637
6,31,id905,6,WGI SPM footnote 11,WGI,SPM,footnote,,"6 In this report, the term ‘losses and damages’ re",#f6ae2d
7,32,id1014,6,WGI SPM A1.1,WGI,SPM,,,years (very high confidence). The net cooling effe,#f6ae2d
8,33,id1014,6,WGI SPM A1.3,WGI,SPM,,,years (very high confidence). The net cooling effe,#f6ae2d
9,34,id1014,6,WGI SPM A.2.1,WGI,SPM,,,years (very high confidence). The net cooling effe,#f6ae2d
10,35,id1014,6,WGI Figure SPM 2,WGI,SPM,Figure,,years (very high confidence). The net cooling effe,#f6ae2d
11,36,id1014,6,WGI TS 2.2,WGI,TS,,,years (very high confidence). The net cooling effe,#f6ae2d
12,39,id1062,6,WGI SPM A.2.2,WGI,SPM,,,Figure 2.1: The causal chain from emissions to res,#f6ae2d
13,40,id1062,6,WGI Figure SPM 1,WGI,SPM,Figure,,Figure 2.1: The causal chain from emissions to res,#f6ae2d
14,41,id1062,6,WGI Figure SPM 2,WGI,SPM,Figure,,Figure 2.1: The causal chain from emissions to res,#f6ae2d
15,42,id1062,6,WGI TS2.2,WGI,TS2.2,,,Figure 2.1: The causal chain from emissions to res,#f6ae2d
16,44,id1062,6,WGIII Figure SPM 1,WGIII,SPM,Figure,,Figure 2.1: The causal chain from emissions to res,#ff9b70
17,46,id1144,6,WGIII SPM B1.1,WGIII,SPM,,,Average annual GHG emissions12 during 2010–2019 we,#ff9b70
18,47,id1144,6,WGIII SPM B.1.2,WGIII,SPM,,,Average annual GHG emissions12 during 2010–2019 we,#ff9b70
19,48,id1144,6,WGIII SPM B.1.3,WGIII,SPM,,,Average annual GHG emissions12 during 2010–2019 we,#ff9b70
20,49,id1144,6,WGIII Figure SPM 1,WGIII,SPM,Figure,,Average annual GHG emissions12 during 2010–2019 we,#ff9b70
21,50,id1144,6,WGIII Figure SPM 2,WGIII,SPM,Figure,,Average annual GHG emissions12 during 2010–2019 we,#ff9b70
22,51,id1188,6,WGI SPM D.1.8,WGI,SPM,,,12 GHG emission metrics are used to express emissi,#f6ae2d
23,53,id1188,6,WGIII SPM B.1,WGIII,SPM,,,12 GHG emission metrics are used to express emissi,#ff9b70
24,55,id1278,6,WGIII Figure SPM 2,WGIII,SPM,Figure,,confidence interval). Panel (b) shows the distribu,#ff9b70
25,56,id1328,6,WGIII SPM B.3,WGIII,SPM,,,Regional  contributions  to  global  human-caused ,#ff9b70
26,57,id1328,6,WGIII SPM B3.1,WGIII,SPM,,,Regional  contributions  to  global  human-caused ,#ff9b70
27,58,id1328,6,WGIII SPM B.3.2,WGIII,SPM,,,Regional  contributions  to  global  human-caused ,#ff9b70
28,59,id1328,6,WGIII SPM B.3.3,WGIII,SPM,,,Regional  contributions  to  global  human-caused ,#ff9b70
29,60,id1378,6,WGIII SPM B.2,WGIII,SPM,,,Net  GHG  emissions  have  increased  since  2010 ,#ff9b70
30,61,id1378,6,WGIII SPM B.2.1,WGIII,SPM,,,Net  GHG  emissions  have  increased  since  2010 ,#ff9b70
31,62,id1378,6,WGIII SPM B.2.2,WGIII,SPM,,,Net  GHG  emissions  have  increased  since  2010 ,#ff9b70
32,63,id1378,6,WGIII TS 5.6.1,WGIII,TS,,,Net  GHG  emissions  have  increased  since  2010 ,#ff9b70
33,64,id1441,6,WGIII SPM Footnote 14,WGIII,SPM,Footnote,,13 Territorial emissions 14 GHG emission levels ar,#ff9b70
34,65,id1500,6,WGIII SPM B.2,WGIII,SPM,,,"income, state of urbanisation and urban form. (hig",#ff9b70
35,66,id1500,6,WGIII SPM B.2.3,WGIII,SPM,,,"income, state of urbanisation and urban form. (hig",#ff9b70
36,67,id1500,6,WGIII SPM B.3.4,WGIII,SPM,,,"income, state of urbanisation and urban form. (hig",#ff9b70
37,68,id1500,6,WGIII SPM D.1.1,WGIII,SPM,,,"income, state of urbanisation and urban form. (hig",#ff9b70
38,69,id1511,2.1.2,WGI SPM A.1,WGI,SPM,,,It is unequivocal that human influence has warmed ,#f6ae2d
39,70,id1511,2.1.2,WGI SPM A.1.3,WGI,SPM,,,It is unequivocal that human influence has warmed ,#f6ae2d
40,71,id1511,2.1.2,WGI SPM A.1.5,WGI,SPM,,,It is unequivocal that human influence has warmed ,#f6ae2d
41,72,id1511,2.1.2,WGI SPM A.1.6,WGI,SPM,,,It is unequivocal that human influence has warmed ,#f6ae2d
42,73,id1511,2.1.2,WG1 SPM A1.7,WG1,SPM,,,It is unequivocal that human influence has warmed ,#f6ae2d
43,74,id1511,2.1.2,WGI SPM A.2,WGI,SPM,,,It is unequivocal that human influence has warmed ,#f6ae2d
44,75,id1511,2.1.2,WG1 SPM A.4.2,WG1,SPM,,,It is unequivocal that human influence has warmed ,#f6ae2d
45,76,id1511,2.1.2,SROCC SPM A.1,SROCC,SPM,,,It is unequivocal that human influence has warmed ,#585fcc
46,77,id1511,2.1.2,SROCC SPM A.2,SROCC,SPM,,,It is unequivocal that human influence has warmed ,#585fcc
47,78,id1566,2.1.2,WGI Table TS 1,WGI,TS,Table,,Table  2.1:  Assessment  of  observed  changes  in,#f6ae2d
48,79,id1575,2.1.2,WGI SPM footnote 12,WGI,SPM,footnote,,include all CO2 and CH4 emission categories except,#f6ae2d
49,80,id1632,2.1.2,WGI SPM A.3,WGI,SPM,,,Human-caused climate change is already affecting m,#f6ae2d
50,81,id1632,2.1.2,WGI SPM A3.1,WGI,SPM,,,Human-caused climate change is already affecting m,#f6ae2d
51,82,id1632,2.1.2,WGI SPM A3.2,WGI,SPM,,,Human-caused climate change is already affecting m,#f6ae2d
52,83,id1632,2.1.2,WGI SPM A3.4,WGI,SPM,,,Human-caused climate change is already affecting m,#f6ae2d
53,84,id1632,2.1.2,SRCCL SPM A.2.2,SRCCL,SPM,,,Human-caused climate change is already affecting m,#ee6637
54,85,id1632,2.1.2,SROCC SPM A.2,SROCC,SPM,,,Human-caused climate change is already affecting m,#585fcc
55,86,id1784,2.1.2,WGI Figure SPM 3,WGI,SPM,Figure,,using global and regional studies. Agricultural an,#f6ae2d
56,89,id1784,2.1.2,WGII Figure SPM 2,WGII,SPM,Figure,,using global and regional studies. Agricultural an,#605e14
57,90,id1784,2.1.2,WGII SMTS 1,WGII,SMTS,,,using global and regional studies. Agricultural an,#605e14
58,94,id1812,2.1.2,WGII SPM B.1.1,WGII,SPM,,,Climate  change  has  caused  substantial  damages,#605e14
59,95,id1812,2.1.2,WGII SPM B.1.2,WGII,SPM,,,Climate  change  has  caused  substantial  damages,#605e14
60,96,id1812,2.1.2,WGII Figure SPM 2.A,WGII,SPM,Figure,,Climate  change  has  caused  substantial  damages,#605e14
61,97,id1812,2.1.2,WGII TS B.1,WGII,TS,,,Climate  change  has  caused  substantial  damages,#605e14
62,98,id1812,2.1.2,SRCCL SPM A.1.5,SRCCL,SPM,,,Climate  change  has  caused  substantial  damages,#ee6637
63,99,id1812,2.1.2,SRCCL SPM A.2,SRCCL,SPM,,,Climate  change  has  caused  substantial  damages,#ee6637
64,100,id1812,2.1.2,SRCCL SPM A.2.6,SRCCL,SPM,,,Climate  change  has  caused  substantial  damages,#ee6637
65,101,id1812,2.1.2,SRCCL Figure SPM 1,SRCCL,SPM,Figure,,Climate  change  has  caused  substantial  damages,#ee6637
66,102,id1812,2.1.2,SROCC SPM A.6.1,SROCC,SPM,,,Climate  change  has  caused  substantial  damages,#585fcc
67,103,id1812,2.1.2,SROCC SPM,SROCC,SPM,,,Climate  change  has  caused  substantial  damages,#585fcc
68,105,id1812,2.1.2,SROCC SPM A.7,SROCC,SPM,,,Climate  change  has  caused  substantial  damages,#585fcc
69,106,id1900,2.1.2,WGII SPM Footnote 32,WGII,SPM,Footnote,,19 See Annex I: Glossary. 20 Balanced diets featur,#605e14
70,107,id1936,2.1.2,WGII SPM B.1.3,WGII,SPM,,,vulnerability and leads to competition for land an,#605e14
71,108,id1936,2.1.2,WGII SPM B.2.3,WGII,SPM,,,vulnerability and leads to competition for land an,#605e14
72,109,id1936,2.1.2,WGII Figure SPM 2,WGII,SPM,Figure,,vulnerability and leads to competition for land an,#605e14
73,110,id1936,2.1.2,WGII TS B.2.3,WGII,TS,,,vulnerability and leads to competition for land an,#605e14
74,111,id1936,2.1.2,WGII TS Figure TS 6,WGII,TS,Figure,,vulnerability and leads to competition for land an,#605e14
75,112,id1936,2.1.2,SRCCL SPM A.2.8,SRCCL,SPM,,,vulnerability and leads to competition for land an,#ee6637
76,113,id1936,2.1.2,SRCCL SPM A.5.3,SRCCL,SPM,,,vulnerability and leads to competition for land an,#ee6637
77,114,id1936,2.1.2,SROCC SPM A.5.4.,SROCC,SPM,,,vulnerability and leads to competition for land an,#585fcc
78,115,id1936,2.1.2,SROCC SPM A.7.1,SROCC,SPM,,,vulnerability and leads to competition for land an,#585fcc
79,116,id1936,2.1.2,SROCC SPM A.8.1,SROCC,SPM,,,vulnerability and leads to competition for land an,#585fcc
80,117,id1936,2.1.2,SROCC Figure SPM 2,SROCC,SPM,Figure,,vulnerability and leads to competition for land an,#585fcc
81,118,id1951,2.1.2,WGI SPM C.2.6,WGI,SPM,,,"In  urban  settings, climate  change  has  caused ",#f6ae2d
82,119,id1951,2.1.2,WGII SPM B.1.5,WGII,SPM,,,"In  urban  settings, climate  change  has  caused ",#605e14
83,120,id1951,2.1.2,WGII Figure TS 9,WGII,TS,Figure,,"In  urban  settings, climate  change  has  caused ",#605e14
84,121,id1951,2.1.2,WGII 6 ES,WGII,ES,,,"In  urban  settings, climate  change  has  caused ",#605e14
85,122,id1986,2.1.2,WGII SPM B.1.4,WGII,SPM,,,Climate change has adversely affected human physic,#605e14
86,123,id1986,2.1.2,WGII SPM B.1.7,WGII,SPM,,,Climate change has adversely affected human physic,#605e14
87,124,id2033,2.1.2,WGI SPM A.3.5,WGI,SPM,,,Human  influence  has  likely  increased  the  cha,#f6ae2d
88,125,id2033,2.1.2,WGII SPM B.5.1,WGII,SPM,,,Human  influence  has  likely  increased  the  cha,#605e14
89,126,id2033,2.1.2,WGII TS C.11.3,WGII,TS,,,Human  influence  has  likely  increased  the  cha,#605e14
90,127,id2074,2.1.2,WGII SPM footnote 29,WGII,SPM,footnote,,21 Acute food insecurity can occur at any time wit,#605e14
91,128,id2120,2.1.2,WGI SPM A.3.4,WGI,SPM,,,markets  and  tourism  (high  confidence).  Indivi,#f6ae2d
92,129,id2120,2.1.2,WGII SPM B.1.6,WGII,SPM,,,markets  and  tourism  (high  confidence).  Indivi,#605e14
93,130,id2120,2.1.2,WGII SPM B.5.2,WGII,SPM,,,markets  and  tourism  (high  confidence).  Indivi,#605e14
94,131,id2120,2.1.2,WGII SPM B.5.3,WGII,SPM,,,markets  and  tourism  (high  confidence).  Indivi,#605e14
95,132,id2146,2.1.2,WGII SPM B.1,WGII,SPM,,,Climate change has caused widespread adverse impac,#605e14
96,133,id2146,2.1.2,WGII SPM B.1.2,WGII,SPM,,,Climate change has caused widespread adverse impac,#605e14
97,134,id2146,2.1.2,WGII SPM B.1.5,WGII,SPM,,,Climate change has caused widespread adverse impac,#605e14
98,135,id2146,2.1.2,WGII SPM C.3.5,WGII,SPM,,,Climate change has caused widespread adverse impac,#605e14
99,136,id2146,2.1.2,WGII TS B.1.6,WGII,TS,,,Climate change has caused widespread adverse impac,#605e14
100,137,id2146,2.1.2,SROCC SPM A.7.1,SROCC,SPM,,,Climate change has caused widespread adverse impac,#585fcc
101,138,id2170,2.1.2,WGII SPM B.1,WGII,SPM,,,"Across  sectors  and  regions,  the  most  vulnera",#605e14
102,139,id2170,2.1.2,WGII SPM B.2,WGII,SPM,,,"Across  sectors  and  regions,  the  most  vulnera",#605e14
103,140,id2170,2.1.2,WGII SPM B.2.4,WGII,SPM,,,"Across  sectors  and  regions,  the  most  vulnera",#605e14
104,141,id2170,2.1.2,WGIII SPM B.3.1,WGIII,SPM,,,"Across  sectors  and  regions,  the  most  vulnera",#ff9b70
105,142,id2170,2.1.2,SROCC SPM A.7.1,SROCC,SPM,,,"Across  sectors  and  regions,  the  most  vulnera",#585fcc
106,143,id2170,2.1.2,SROCC SPM A.7.2,SROCC,SPM,,,"Across  sectors  and  regions,  the  most  vulnera",#585fcc
107,144,id2230,2.1.2,WGII SPM Footnote 31,WGII,SPM,Footnote,,"24 Governance: The structures, processes and actio",#605e14
108,146,id2289,2.2.1,WGIII SPM B.5.1,WGIII,SPM,,,The United Nations Framework Convention on Climate,#ff9b70
109,147,id2289,2.2.1,WGIII SPM E.6,WGIII,SPM,,,The United Nations Framework Convention on Climate,#ff9b70
110,148,id2289,2.2.1,WGII TS D.1.1,WGII,TS,,,The United Nations Framework Convention on Climate,#605e14
111,149,id2310,2.2.1,WGII SPM C.3.5,WGII,SPM,,,Loss  &  Damage25  was  formally  recognized  in  ,#605e14
112,151,id2324,2.2.1,WGII TS A.1,WGII,TS,,,Other recent global agreements that influence resp,#605e14
113,152,id2324,2.2.1,WGII 7 ES,WGII,ES,,,Other recent global agreements that influence resp,#605e14
114,153,id2439,2.2.2,WGIII SPM B.5,WGIII,SPM,,,There  has  been  a  consistent  expansion  of  po,#ff9b70
115,154,id2439,2.2.2,WGIII SPM B.5.2,WGIII,SPM,,,There  has  been  a  consistent  expansion  of  po,#ff9b70
116,155,id2439,2.2.2,WGIII SPM E.3,WGIII,SPM,,,There  has  been  a  consistent  expansion  of  po,#ff9b70
117,156,id2439,2.2.2,WGIII SPM E.4,WGIII,SPM,,,There  has  been  a  consistent  expansion  of  po,#ff9b70
118,157,id2463,2.2.2,WGIII SPM E.2.2,WGIII,SPM,,,Practical  experience  has  informed  economic  in,#ff9b70
119,158,id2463,2.2.2,WGIII SPM E.3,WGIII,SPM,,,Practical  experience  has  informed  economic  in,#ff9b70
120,159,id2463,2.2.2,WGIII SPM E.3.1,WGIII,SPM,,,Practical  experience  has  informed  economic  in,#ff9b70
121,160,id2463,2.2.2,WGIII SPM E.4.2,WGIII,SPM,,,Practical  experience  has  informed  economic  in,#ff9b70
122,161,id2463,2.2.2,WGIII SPM E.4.3,WGIII,SPM,,,Practical  experience  has  informed  economic  in,#ff9b70
123,162,id2463,2.2.2,WGIII SPM E.4.4,WGIII,SPM,,,Practical  experience  has  informed  economic  in,#ff9b70
124,163,id2498,2.2.2,WGIII SPM B.4,WGIII,SPM,,,The unit costs of several low-emission technologie,#ff9b70
125,164,id2498,2.2.2,WGIII SPM B.4.1,WGIII,SPM,,,The unit costs of several low-emission technologie,#ff9b70
126,165,id2498,2.2.2,WGIII SPM C.4.2,WGIII,SPM,,,The unit costs of several low-emission technologie,#ff9b70
127,166,id2498,2.2.2,WGIII SPM C.5.2,WGIII,SPM,,,The unit costs of several low-emission technologie,#ff9b70
128,167,id2498,2.2.2,WGIII SPM C.7.2,WGIII,SPM,,,The unit costs of several low-emission technologie,#ff9b70
129,168,id2498,2.2.2,WGIII SPM C.8,WGIII,SPM,,,The unit costs of several low-emission technologie,#ff9b70
130,169,id2498,2.2.2,WGIII Figure SPM 3,WGIII,SPM,Figure,,The unit costs of several low-emission technologie,#ff9b70
131,170,id2498,2.2.2,WGIII Figure SPM 3,WGIII,SPM,Figure,,The unit costs of several low-emission technologie,#ff9b70
132,171,id2562,2.2.2,WGIII SPM B.4.3,WGIII,SPM,,,reduced or counterbalanced by growth in demand for,#ff9b70
133,172,id2562,2.2.2,WGIII SPM C.5.2,WGIII,SPM,,,reduced or counterbalanced by growth in demand for,#ff9b70
134,173,id2562,2.2.2,WGIII SPM C.7.2,WGIII,SPM,,,reduced or counterbalanced by growth in demand for,#ff9b70
135,174,id2562,2.2.2,WGIII SPM E.1.1,WGIII,SPM,,,reduced or counterbalanced by growth in demand for,#ff9b70
136,175,id2562,2.2.2,WGIII TS 6.5,WGIII,TS,,,reduced or counterbalanced by growth in demand for,#ff9b70
137,176,id2638,2.2.2,WGIII Figure SPM 3,WGIII,SPM,Figure,,"much electricity as solar PV {WGIII 2.5, 6.4}. Ren",#ff9b70
138,177,id2649,2.2.2,WGIII SPM B.5.4,WGIII,SPM,,,The magnitude of global climate finance flows has ,#ff9b70
139,178,id2649,2.2.2,WGIII SPM E.5,WGIII,SPM,,,The magnitude of global climate finance flows has ,#ff9b70
140,179,id2649,2.2.2,WGIII TS 6.3,WGIII,TS,,,The magnitude of global climate finance flows has ,#ff9b70
141,180,id2649,2.2.2,WGIII TS 6.4,WGIII,TS,,,The magnitude of global climate finance flows has ,#ff9b70
142,181,id2673,2.2.2,WGIII SPM B.4.1,WGIII,SPM,,,Economic instruments have been effective in reduci,#ff9b70
143,182,id2673,2.2.2,WGIII SPM B.5.2,WGIII,SPM,,,Economic instruments have been effective in reduci,#ff9b70
144,183,id2673,2.2.2,WGIII SPM E.4.2,WGIII,SPM,,,Economic instruments have been effective in reduci,#ff9b70
145,184,id2673,2.2.2,WGIII TS 3,WGIII,TS,,,Economic instruments have been effective in reduci,#ff9b70
146,185,id2695,2.2.2,WGIII SPM B.1,WGIII,SPM,,,"Mitigation actions, supported by policies, have co",#ff9b70
147,186,id2695,2.2.2,WGIII SPM B.2.4,WGIII,SPM,,,"Mitigation actions, supported by policies, have co",#ff9b70
148,187,id2695,2.2.2,WGIII SPM B.3.5,WGIII,SPM,,,"Mitigation actions, supported by policies, have co",#ff9b70
149,188,id2695,2.2.2,WGIII SPM B.5.1,WGIII,SPM,,,"Mitigation actions, supported by policies, have co",#ff9b70
150,189,id2695,2.2.2,WGIII SPM B.5.3,WGIII,SPM,,,"Mitigation actions, supported by policies, have co",#ff9b70
151,192,id2809,2.2.3,WGII SPM C.1,WGII,SPM,,,of climate impacts and risks has resulted in at le,#605e14
152,193,id2809,2.2.3,WGII SPM C.1.1,WGII,SPM,,,of climate impacts and risks has resulted in at le,#605e14
153,194,id2809,2.2.3,WGII TS D.1.3,WGII,TS,,,of climate impacts and risks has resulted in at le,#605e14
154,195,id2809,2.2.3,WGII TS D.10,WGII,TS,,,of climate impacts and risks has resulted in at le,#605e14
155,196,id2821,2.2.3,WGII SPM C.2.1,WGII,SPM,,,Adaptation to water-related risks and impacts make,#605e14
156,197,id2821,2.2.3,WGII SPM C.2.2,WGII,SPM,,,Adaptation to water-related risks and impacts make,#605e14
157,198,id2821,2.2.3,WGII TS D.1.2,WGII,TS,,,Adaptation to water-related risks and impacts make,#605e14
158,199,id2821,2.2.3,WGII TS D.1.4,WGII,TS,,,Adaptation to water-related risks and impacts make,#605e14
159,200,id2821,2.2.3,WGII TS D.4.2,WGII,TS,,,Adaptation to water-related risks and impacts make,#605e14
160,201,id2821,2.2.3,WGII TS D.8.3,WGII,TS,,,Adaptation to water-related risks and impacts make,#605e14
161,202,id2821,2.2.3,WGII 4 ES,WGII,ES,,,Adaptation to water-related risks and impacts make,#605e14
162,203,id2821,2.2.3,SRCCL SPM B.1.1,SRCCL,SPM,,,Adaptation to water-related risks and impacts make,#ee6637
163,204,id2858,2.2.3,WGII SPM C1.1,WGII,SPM,,,Adaptation can generate multiple additional benefi,#605e14
164,205,id2865,2.2.3,WGII SPM C.3.2,WGII,SPM,,,Globally tracked adaptation finance has shown an u,#605e14
165,206,id2865,2.2.3,WGII SPM C.5.4,WGII,SPM,,,Globally tracked adaptation finance has shown an u,#605e14
166,207,id2865,2.2.3,WGII TS D.1.6,WGII,TS,,,Globally tracked adaptation finance has shown an u,#605e14
167,209,id2865,2.2.3,WGIII SPM E.5.4,WGIII,SPM,,,Globally tracked adaptation finance has shown an u,#ff9b70
168,210,id2890,2.2.3,WGII SPM C.2,WGII,SPM,,,There  are  adaptation  options  which  are  effec,#605e14
169,211,id2890,2.2.3,WGII SPM C.2.1,WGII,SPM,,,There  are  adaptation  options  which  are  effec,#605e14
170,212,id2890,2.2.3,WGII SPM C.2.2,WGII,SPM,,,There  are  adaptation  options  which  are  effec,#605e14
171,214,id2890,2.2.3,SRCCL SPM C.2.1,SRCCL,SPM,,,There  are  adaptation  options  which  are  effec,#ee6637
172,215,id2955,2.2.3,WGII SPM C.2.1,WGII,SPM,,,Ecosystem-based Adaptation30 approaches such as ur,#605e14
173,216,id2955,2.2.3,WGII SPM C.2.2,WGII,SPM,,,Ecosystem-based Adaptation30 approaches such as ur,#605e14
174,217,id2955,2.2.3,WGII SPM C.2.5,WGII,SPM,,,Ecosystem-based Adaptation30 approaches such as ur,#605e14
175,218,id2955,2.2.3,WGII TS D.4.1,WGII,TS,,,Ecosystem-based Adaptation30 approaches such as ur,#605e14
176,219,id2955,2.2.3,SRCCL SPM B.1.2,SRCCL,SPM,,,Ecosystem-based Adaptation30 approaches such as ur,#ee6637
177,220,id2955,2.2.3,SRCCL SPM B.6.1,SRCCL,SPM,,,Ecosystem-based Adaptation30 approaches such as ur,#ee6637
178,221,id2955,2.2.3,SROCC SPM C.2,SROCC,SPM,,,Ecosystem-based Adaptation30 approaches such as ur,#585fcc
179,222,id2971,2.2.3,WGII SPM C.2.1,WGII,SPM,,,Combinations of non-structural measures like early,#605e14
180,223,id2971,2.2.3,WGII SPM C.2.5,WGII,SPM,,,Combinations of non-structural measures like early,#605e14
181,224,id2971,2.2.3,WGII SPM C.2.9,WGII,SPM,,,Combinations of non-structural measures like early,#605e14
182,225,id2971,2.2.3,WGII SPM C.2.11,WGII,SPM,,,Combinations of non-structural measures like early,#605e14
183,226,id2971,2.2.3,WGII SPM C.2.13,WGII,SPM,,,Combinations of non-structural measures like early,#605e14
184,227,id2971,2.2.3,SROCC SPM C.3.2,SROCC,SPM,,,Combinations of non-structural measures like early,#585fcc
185,228,id2995,2.2.3,WGII SPM C.2,WGII,SPM,,,"Integrated, multi-sectoral solutions that address ",#605e14
186,229,id3128,2.3.1,WGIII SPM B.6,WGIII,SPM,,,it harder to limit warming below 2°C – if no addit,#ff9b70
187,230,id3128,2.3.1,WGIII SPM B.6.1,WGIII,SPM,,,it harder to limit warming below 2°C – if no addit,#ff9b70
188,231,id3128,2.3.1,WGIII SPM B.6.3,WGIII,SPM,,,it harder to limit warming below 2°C – if no addit,#ff9b70
189,232,id3128,2.3.1,WGIII SPM B.6.4,WGIII,SPM,,,it harder to limit warming below 2°C – if no addit,#ff9b70
190,233,id3128,2.3.1,WGIII SPM C.1.1,WGIII,SPM,,,it harder to limit warming below 2°C – if no addit,#ff9b70
191,234,id3164,2.3.1,WGIII SPM B.6.1,WGIII,SPM,,,Policies implemented by the end of 2020 are projec,#ff9b70
192,235,id3164,2.3.1,WGIII SPM C.1,WGIII,SPM,,,Policies implemented by the end of 2020 are projec,#ff9b70
193,236,id3188,2.3.1,WGIII SPM B.7,WGIII,SPM,,,Projected  cumulative  future  CO2  emissions  ove,#ff9b70
194,238,id3214,2.3.1,WGIII Table SPM 1,WGIII,SPM,Table,,Table 2.2Projected global emissions in 2030 associ,#ff9b70
195,239,id3231,2.3.1,WGI Table SPM 2,WGI,SPM,Table,,only submitted thereafter. 25 NDC updates were sub,#f6ae2d
196,240,id3361,2.3.1,WGIII Figure SPM 4,WGIII,SPM,Figure,,emissions reductions likely to limit warming to 2°,#ff9b70
197,246,id3392,2.3.1,WGI SPM D.1.1,WGI,SPM,,,Limiting human-caused global warming to a specific,#f6ae2d
198,247,id3392,2.3.1,WGI Figure SPM 4,WGI,SPM,Figure,,Limiting human-caused global warming to a specific,#f6ae2d
199,248,id3392,2.3.1,SR1.5 SPM A.2.2,SR1.5,SPM,,,Limiting human-caused global warming to a specific,#eff9f0
200,249,id3403,2.3.1,WGI SPM D.1.8,WGI,SPM,,,Reaching net zero CO2 emissions is different from ,#f6ae2d
201,250,id3403,2.3.1,WGIII Box TS 6,WGIII,TS,Box,,Reaching net zero CO2 emissions is different from ,#ff9b70
202,252,id3421,2.3.1,WGIII SPM C.2.4,WGIII,SPM,,,Achieving global net zero GHG emissions requires a,#ff9b70
203,253,id3421,2.3.1,WGIII SPM C.11.4,WGIII,SPM,,,Achieving global net zero GHG emissions requires a,#ff9b70
204,255,id3444,2.3.1,WGIII Box TS 6,WGIII,TS,Box,,Global net zero CO2 or GHG emissions can be achiev,#ff9b70
205,257,id3458,2.3.1,WGIII Box TS 6,WGIII,TS,Box,,The adoption and implementation of net-zero emissi,#ff9b70
206,260,id3562,2.3.1,WGIII SPM C.6.4,WGIII,SPM,,,Many  countries  have  signalled  an  intention  t,#ff9b70
207,261,id3562,2.3.1,WGIII TS 4.1,WGIII,TS,,,Many  countries  have  signalled  an  intention  t,#ff9b70
208,262,id3562,2.3.1,WGIII Table TS 1,WGIII,TS,Table,,Many  countries  have  signalled  an  intention  t,#ff9b70
209,266,id3578,2.3.1,WGIII SPM C.3.6,WGIII,SPM,,,All mitigation strategies face implementation chal,#ff9b70
210,267,id3578,2.3.1,WGIII SPM E.1.1,WGIII,SPM,,,All mitigation strategies face implementation chal,#ff9b70
211,268,id3578,2.3.1,WGIII SPM E.2.1,WGIII,SPM,,,All mitigation strategies face implementation chal,#ff9b70
212,269,id3578,2.3.1,WGIII SPM E.3.3,WGIII,SPM,,,All mitigation strategies face implementation chal,#ff9b70
213,270,id3605,2.3.1,WGIII SPM B.4.2,WGIII,SPM,,,The  adoption  of  low-emission  technologies  lag,#ff9b70
214,271,id3605,2.3.1,WGIII SPM C.9.1,WGIII,SPM,,,The  adoption  of  low-emission  technologies  lag,#ff9b70
215,272,id3605,2.3.1,WGIII SPM C.9.3,WGIII,SPM,,,The  adoption  of  low-emission  technologies  lag,#ff9b70
216,273,id3636,2.3.2,WGII SPM C.1,WGII,SPM,,,"Despite  progress,  adaptation  gaps  exist  betwe",#605e14
217,274,id3636,2.3.2,WGII SPM C.1.2,WGII,SPM,,,"Despite  progress,  adaptation  gaps  exist  betwe",#605e14
218,275,id3636,2.3.2,WGII SPM C.4.1,WGII,SPM,,,"Despite  progress,  adaptation  gaps  exist  betwe",#605e14
219,276,id3636,2.3.2,WGII TS D.1.3,WGII,TS,,,"Despite  progress,  adaptation  gaps  exist  betwe",#605e14
220,277,id3636,2.3.2,WGII TS D.1.4,WGII,TS,,,"Despite  progress,  adaptation  gaps  exist  betwe",#605e14
221,278,id3709,2.3.2,WGII SPM C.3,WGII,SPM,,,Soft and hard adaptation limits43 have already bee,#605e14
222,279,id3709,2.3.2,WGII SPM C.3.1,WGII,SPM,,,Soft and hard adaptation limits43 have already bee,#605e14
223,280,id3709,2.3.2,WGII SPM C.3.2,WGII,SPM,,,Soft and hard adaptation limits43 have already bee,#605e14
224,281,id3709,2.3.2,WGII SPM C.3.3,WGII,SPM,,,Soft and hard adaptation limits43 have already bee,#605e14
225,282,id3709,2.3.2,WGII SPM C.3.4,WGII,SPM,,,Soft and hard adaptation limits43 have already bee,#605e14
226,283,id3709,2.3.2,WGII 16 ES,WGII,ES,,,Soft and hard adaptation limits43 have already bee,#605e14
227,284,id3733,2.3.2,WGII SPM C.3.5,WGII,SPM,,,Adaptation does not prevent all losses and damages,#605e14
228,285,id3742,2.3.2,WGII SPM C.4,WGII,SPM,,,There is increased evidence of maladaptation44 in ,#605e14
